DEPTH,NO 6507/7-A-14,NO 6507/7-A-28,NO 6507/7-A-38,NO 6507/7-A-46
2368.5,140.6709,65.3785,80.9947,72.9711
2368.75,137.1938,62.8492,81.2883,68.6944
2369,134.6896,61.6198,90.3226,46.6734
2369.25,132.4967,60.7975,77.9566,61.8194
2369.5,133.7282,61.1243,80.0969,60.9332
2369.75,134.7589,61.9456,83.5909,54.3066
2370,135.1785,63.7577,100.274,53.4241
2370.25,134.8009,65.2064,96.1723,48.885
2370.5,133.5794,66.1195,99.9277,51.1849
2370.75,132.3175,66.4082,102.0394,51.591
2371,131.0405,66.0085,84.775,77.3642
2371.25,128.9986,65.5807,97.9807,60.4835
2371.5,127.2168,65.1298,94.4507,67.9269
2371.75,126.504,65.9098,90.3162,76.1301
2372,125.7992,67.4497,77.8342,49.3158
2372.25,125.1041,70.5761,80.6019,70.3154
2372.5,124.7301,74.4166,79.5908,63.011
2372.75,124.4982,78.5783,78.6415,55.5199
2373,124.4481,82.8408,95.0526,42.143
2373.25,124.4345,86.0874,78.3567,43.6647
2373.5,124.5327,89.1292,81.9113,43.4459
2373.75,125.0788,90.7503,86.8803,44.4147
2374,126.248,92.2199,113.3061,42.591
2374.25,126.5925,92.2167,102.1144,39.9365
2374.5,126.5114,92.1442,106.6782,41.6727
2374.75,125.3027,91.4227,110.6517,43.0115
2375,124.147,90.6688,115.5306,58.3061
2375.25,124.0529,89.6726,115.2798,43.7103
2375.5,123.7661,88.9647,115.7426,48.3298
2375.75,123.1705,89.4941,115.9348,53.1698
2376,122.7553,90.5621,118.7678,97.9206
2376.25,122.4478,93.1603,115.5741,70.0403
2376.5,122.6606,96.2543,116.5983,87.2174
2376.75,122.9636,100.3473,117.6515,94.9128
2377,123.3525,103.8024,116.6619,103.8455
2377.25,123.3442,106.3126,118.9234,102.8531
2377.5,122.5999,107.7629,117.0025,108.296
2377.75,122.0252,108.0389,115.9259,106.3591
2378,121.5675,107.6971,123.8996,96.777
2378.25,122.6668,106.8409,118.2802,105.413
2378.5,124.0349,105.807,121.7802,105.9211
2378.75,124.8839,104.6628,124.0953,100.6123
2379,125.3666,103.8715,117.881,101.6803
2379.25,125.0591,103.2398,123.2172,96.8207
2379.5,124.9075,102.6113,121.51,97.2011
2379.75,124.8794,101.984,119.7503,98.0943
2380,125.8375,101.8886,116.3621,99.3772
2380.25,127.0403,101.9014,116.2607,107.7747
2380.5,128.1919,102.7458,115.1579,106.5261
2380.75,129.2082,103.6802,114.8941,101.1284
2381,129.8813,104.4844,116.1446,82.8026
2381.5,129.0848,105.0648,118.0233,91.27
2381.75,127.1179,104.7296,117.8143,82.857
2382,124.7716,103.1808,116.3991,76.7841
2382.25,122.1328,101.3953,115.0966,82.4992
2382.5,119.2481,98.5659,115.3073,80.434
2382.75,115.563,95.7058,115.6851,78.4634
2383,113.7947,92.7552,115.3086,92.8542
2383.25,114.2526,90.3971,116.8189,77.4233
2383.5,115.3852,89.2807,116.6508,82.0731
2383.75,116.8206,89.6047,116.2303,87.2085
2384,121.0125,92.1624,121.1223,84.0115
2384.25,125.5936,95.4105,114.7682,92.3315
2384.5,131.0118,99.4657,114.9798,87.8445
2384.75,135.2499,102.7449,116.6356,85.5268
2385,137.5049,105.3364,118.3746,79.1495
2385.25,139.8554,106.1242,123.7246,80.2797
2385.5,142.2694,105.7055,122.6563,76.1605
2385.75,143.0509,104.4872,121.043,77.9248
2386,143.4079,102.8719,106.4538,73.5849
2386.25,142.3128,99.8456,115.8261,73.539
2386.5,140.6186,96.3166,113.5085,69.6065
2386.75,137.4106,90.2405,110.5722,71.8053
2387,133.4425,83.553,93.0391,74.6742
2387.25,128.7473,75.4599,102.0957,74.5366
2387.5,126.7637,67.1669,97.2826,75.117
2387.75,125.739,60.1494,93.8543,75.257
2388,124.0389,53.2648,95.9858,77.2085
2388.25,122.5464,50.5935,92.8539,73.565
2388.5,122.0137,48.0915,93.8501,74.2287
2388.75,122.056,47.4683,94.8833,75.653
2389,122.8871,46.9627,96.6935,71.6207
2389.25,123.0612,47.1148,96.5625,78.7925
2389.5,122.8803,47.3968,96.1657,76.2766
2389.75,119.9369,48.1372,96.113,73.5618
2390,116.2094,48.7703,96.5764,78.5505
2390.25,109.0843,49.1404,97.1673,71.1213
2390.5,103.1557,49.251,97.4458,76.9874
2390.75,99.6341,48.898,97.3507,80.4714
2391,99.996,48.5811,110.5964,87.915
2391.25,103.4137,48.3127,98.0037,77.8476
2391.5,107.2256,49.5301,103.4065,78.7785
2391.75,111.1431,52.2514,107.8565,82.2858
2392,114.9937,57.0761,110.8113,91.0854
2392.25,118.4426,63.5136,111.8504,90.2665
2392.5,120.6366,70.8687,110.4545,91.0004
2392.75,121.7993,78.7513,109.8932,91.1237
2393,121.7996,85.27,114.3477,97.5035
2393.25,121.8723,91.2158,111.7335,89.6281
2393.5,121.9764,94.4453,112.6627,88.2558
2393.75,122.238,96.8779,113.5456,93.3347
2394,122.5418,95.8235,112.6694,91.0777
2394.25,123.0085,94.1161,114.9238,96.6913
2394.5,123.5588,91.2317,115.107,95.0048
2394.75,124.2448,88.2328,114.5382,91.0214
2395,125.4723,86.6786,108.6268,99.4389
2395.25,127.0487,85.2921,110.7558,97.2721
2395.5,128.3571,86.5747,108.7654,100.9429
2395.75,129.4741,87.9241,107.8112,102.2666
2396,128.5374,89.7706,113.5776,72.9817
2396.25,126.8745,91.4558,109.972,94.2696
2396.5,123.4422,92.4427,112.2161,85.7624
2396.75,119.3728,93.1553,113.6122,76.2046
2397,114.7118,93.0735,97.2517,75.6221
2397.25,113.3805,93.0871,111.7002,70.615
2397.5,113.1818,93.2982,106.7326,73.546
2397.75,116.7058,93.3204,101.8889,76.0516
2398,120.3594,93.0531,97.0005,85.9762
2398.25,124.1292,92.343,94.4752,76.5559
2398.5,126.2281,91.1211,94.7809,81.68
2398.75,126.1031,90.121,95.5276,85.207
2399,125.9054,89.3154,101.692,85.1784
2399.25,125.6697,89.192,98.4729,80.4858
2399.5,126.1056,89.5198,99.9446,68.4263
2399.75,126.7019,90.7441,101.0865,71.8389
2400,127.8728,92.4081,102.5859,105.3812
2400.25,128.8386,94.1133,101.6874,92.9844
2400.5,129.405,95.833,100.6967,98.7477
2400.75,129.8261,97.4601,100.7791,102.2606
2401,130.1361,99.0654,109.6415,96.4607
2401.25,130.8425,100.9265,105.3797,102.9593
2401.5,131.6564,102.8232,109.7498,100.3974
2401.75,132.6939,103.4134,111.6534,97.9772
2402,133.8284,103.9144,100.3338,100.4894
2402.25,135.2541,103.4262,106.7472,98.2385
2402.5,136.778,102.9385,102.4606,99.2923
2402.75,138.4093,102.4562,99.9805,98.9186
2403,137.929,101.8658,101.4119,110.9138
2403.25,136.5656,100.6831,101.0306,104.3637
2403.5,134.0793,99.3468,102.263,106.6483
2403.75,131.862,97.4763,102.5612,107.7767
2404,131.4786,95.8697,106.4732,117.2601
2404.25,131.5265,94.9013,101.1002,114.9111
2404.5,132.2549,94.6372,102.0789,118.2963
2404.75,133.214,95.6168,103.7477,121.5484
2405,134.317,97.0298,97.6045,105.9397
2405.25,135.8584,99.0157,106.9358,112.5531
2405.5,137.3429,99.7915,103.9542,108.4355
2405.75,137.0077,99.3557,100.8625,105.2143
2406,136.6187,98.1186,103.361,101.1874
2406.25,136.103,96.2739,96.5685,105.2785
2406.5,136.001,95.3488,98.8743,101.4765
2406.75,136.2717,94.9461,101.1444,99.8652
2407,136.8806,95.8443,102.0387,112.5831
2407.25,137.6,97.2821,103.6716,106.0784
2407.5,135.982,99.2523,101.1497,113.9042
2407.75,134.3463,101.3763,100.3339,114.9208
2408,132.8135,102.2092,105.0425,127.9901
2408.25,132.6493,102.8051,104.0709,113.5626
2408.5,134.2524,101.3967,106.5837,115.4175
2408.75,133.3391,99.7997,107.1985,121.6122
2409,131.1526,98.6559,103.6361,120.764
2409.25,128.4317,97.5196,103.2322,127.6643
2409.5,125.891,96.3806,101.9238,126.8737
2409.75,125.1608,95.3596,101.8728,123.5466
2410,125.2653,95.1937,107.1709,117.6637
2410.25,126.9419,94.8299,104.9498,119.4094
2410.5,128.8541,93.6239,105.6188,118.2978
2410.75,130.9408,92.3908,106.3503,117.5547
2411,131.9775,91.0803,105.0148,117.3288
2411.25,132.7581,90.2515,107.7174,118.5638
2411.75,134.1501,91.0815,107.1017,116.4076
2412,133.5846,92.5382,109.1956,106.9002
2412.25,132.0843,93.9319,103.6062,119.0144
2412.5,129.5911,95.2537,103.1479,120.0474
2412.75,125.5246,95.4956,104.7413,120.99
2413,120.8234,94.8007,117.4861,80.6026
2413.25,115.6799,93.6382,112.4837,93.6124
2413.5,110.5961,92.1699,114.1543,85.6173
2413.75,105.9478,91.4462,115.8221,79.7882
2414,103.1499,91.0834,118.3557,95.3179
2414.25,103.1819,92.0379,118.9975,82.0461
2414.5,105.5197,93.4487,120.2993,84.5744
2414.75,109.2531,94.8298,120.2504,88.9686
2415,112.3027,96.2039,96.7185,99.4108
2415.25,115.0416,96.7969,114.7299,103.8783
2415.5,115.5325,97.2842,108.7502,113.855
2415.75,116.0331,97.4195,102.7489,109.3082
2416,116.5556,97.5561,93.3945,101.5391
2416.25,116.3764,98.7253,92.2052,100.32
2416.5,115.5835,99.9158,89.734,103.1064
2416.75,117.2107,101.3265,89.8391,102.0725
2417,119.5979,102.716,105.214,90.0544
2417.25,124.4766,103.9919,97.6572,106.8127
2417.5,128.5398,105.2503,102.8626,109.1778
2417.75,129.5432,106.4489,105.6448,100.9656
2418,130.535,107.5901,109.2974,58.3823
2418.25,131.5123,108.5942,105.0546,73.8311
2418.5,132.5672,109.6015,105.2533,62.7942
2418.75,133.6599,110.6141,106.5528,57.8921
2419,134.1921,111.2081,107.7639,71.3376
2419.25,134.4882,111.2546,110.9592,62.7879
2419.5,133.5907,111.0855,111.2063,64.4881
2419.75,132.6594,110.703,110.2604,65.0321
2420,131.6664,110.2886,104.71,94.364
2420.25,131.1544,109.8503,105.7484,78.8925
2420.5,130.9879,110.1798,104.355,84.9858
2420.75,131.0771,110.9404,103.9175,90.8319
2421,131.234,111.7325,109.5935,89.6861
2421.25,131.5832,112.5374,106.1381,97.5403
2421.5,130.8055,112.3716,108.38,99.1541
2421.75,126.8979,111.9297,109.623,97.7882
2422,121.7651,109.8371,110.5936,59.6141
2422.25,115.3689,107.4477,109.059,83.1558
2422.5,111.7035,104.1306,107.8842,78.7268
2422.75,109.1004,100.7291,108.2606,70.6628
2423,108.0907,97.2988,113.4648,66.9457
2423.25,107.5547,93.961,112.7313,59.3499
2423.5,108.8339,92.2282,114.6239,64.3888
2423.75,109.5895,90.8902,114.9947,66.1047
2424,109.5689,92.3447,106.8608,77.5714
2424.25,109.5593,94.1868,111.9964,69.268
2424.5,109.5562,97.6501,110.6045,71.75
2424.75,110.5477,100.688,108.9161,74.7461
2425,111.903,102.5279,109.8789,77.9195
2425.25,115.3857,103.5273,106.4345,79.4679
2425.5,118.8419,102.8283,108.0124,80.5171
2425.75,122.2399,101.3833,109.1905,79.3493
2426,124.3832,98.8196,116.6209,78.8782
2426.25,125.4612,96.2859,110.6925,76.0928
2426.5,127.3475,93.7861,111.6586,76.2873
2426.75,129.4775,91.6688,113.568,78.3557
2427,130.5882,89.8796,115.1823,70.2893
2427.25,130.6952,88.6886,118.1496,78.5317
2427.5,127.3328,87.8843,117.8399,74.9962
2427.75,124.6044,87.3008,116.8933,70.4614
2428,122.6471,86.823,111.1832,82.0561
2428.25,121.4136,86.6787,113.8331,70.696
2428.5,120.5224,86.6483,112.916,76.296
2428.75,122.3658,86.8499,112.0307,81.2747
2429,124.4183,87.1044,117.4955,74.0652
2429.25,126,88.1136,111.9323,81.5081
2429.5,126.5263,89.2224,114.5694,76.8918
2429.75,125.1904,90.8789,116.4673,73.997
2430,123.8886,92.5505,113.0476,79.649
2430.25,122.6106,93.669,117.2213,75.4079
2430.5,121.0965,94.6502,115.4222,78.0841
2430.75,119.5487,94.2558,114.0097,79.3254
2431,118.4134,93.7,111.0487,77.8094
2431.25,117.6048,92.2955,112.7212,80.9374
2431.5,117.6704,91.0921,113.132,82.5805
2431.75,117.7971,90.5666,112.6217,80.5159
2432,117.9849,90.3996,102.9326,79.3883
2432.25,118.2615,91.0777,108.5909,77.4421
2432.5,118.5714,91.6136,105.1173,77.3636
2432.75,118.2034,91.9041,103.1592,79.4368
2433,117.7434,92.2207,107.5972,65.5379
2433.25,117.0153,92.571,102.9464,71.6423
2433.5,116.9751,92.6386,103.2336,66.2345
2433.75,117.9241,92.4292,104.7309,65.4207
2434,119.2013,92.2243,106.7041,78.3857
2434.25,120.665,92.0226,109.5596,66.7546
2434.5,121.489,92.1539,110.5047,70.6054
2434.75,122.1854,92.47,109.6259,76.3655
2435,122.6094,93.6449,98.9919,79.9477
2435.25,122.996,95.1668,104.2178,78.8105
2435.5,123.3036,97.1369,102.2171,79.5346
2435.75,123.841,99.2326,100.4661,80.3234
2436,124.5675,100.1863,108.3897,79.6968
2436.25,125.2603,100.939,99.5559,79.525
2436.5,125.9409,101.6302,102.3694,79.4318
2436.75,126.5876,102.3161,105.3098,79.4094
2437,127.3575,103.8447,105.9444,75.5383
2437.25,128.5449,105.4546,109.4946,79.2254
2437.5,130.6185,108.2356,108.4409,77.0415
2437.75,133.7377,110.9613,107.2612,75.7166
2438,136.8382,113.3058,102.1822,78.5387
2438.25,139.9302,115.5429,105.0051,76.2551
2438.5,133.2952,117.3384,104.4742,77.7055
2438.75,125.1124,119.0568,103.5435,78.3258
2439,113.099,120.5613,106.1844,77.216
2439.25,105.6863,121.8416,102.3998,77.7226
2439.5,106.1361,122.6743,104.3095,76.6363
2440,115.3565,123.8923,99.0464,82.1624
2440.25,119.87,124.2569,104.6324,76.4034
2440.5,123.8829,124.4543,100.7974,76.3753
2440.75,123.2211,124.3257,98.8993,80.4965
2441,122.9457,123.9202,101.0629,71.4732
2441.25,123.6662,122.7325,99.5568,77.6332
2441.5,124.2108,121.0448,100.449,73.7143
2441.75,124.5845,118.3073,100.9568,70.6783
2442,124.7943,115.0737,107.1123,106.3098
2442.25,124.945,110.9799,102.1174,75.6179
2442.5,123.0726,106.5966,104.1587,87.9949
2442.75,121.0197,100.7114,105.828,104.6441
2443,118.5348,94.4901,105.8614,72.3452
2443.25,118.3526,87.173,107.7051,103.8273
2443.5,121.3813,79.7151,107.5855,95.614
2443.75,123.2047,73.3571,106.9751,86.6395
2444,124.3652,67.1025,102.5066,57.5459
2444.25,125.0098,62.9252,104.6219,59.8659
2444.5,125.8016,58.9636,103.2541,57.0811
2444.75,128.5853,57.0952,102.5456,55.6255
2445,131.7115,55.6773,103.8553,75.9982
2445.25,135.5393,56.5818,102.8471,58.5141
2445.5,136.9973,58.2379,103.5711,58.0971
2445.75,136.5603,62.3893,103.9078,64.1875
2446,136.1115,67.3218,109.2454,74.9602
2446.25,135.6593,74.0724,104.2877,78.6089
2446.5,135.1937,81.0498,105.2053,76.4171
2446.75,134.3405,88.4141,106.859,75.5095
2447,132.25,94.8436,105.0298,80.1524
2447.25,130.048,100.0768,109.5282,77.2517
2447.5,127.7184,103.5901,107.7271,79.7627
2447.75,126.9558,105.4358,106.2291,80.0395
2448,126.8851,104.8045,104.7692,72.3943
2448.25,126.882,102.3554,104.3976,79.3813
2448.5,126.4713,99.053,104.3216,77.4486
2448.75,123.6979,95.2827,104.447,72.5466
2449,120.1845,91.626,107.3249,95.356
2449.25,115.4457,88.0146,106.3609,79.19
2449.5,111.4366,84.4097,109.1857,84.847
2449.75,107.9054,80.8066,109.4788,89.4978
2450,106.6836,77.256,100.8931,104.1739
2450.25,105.9763,73.7144,104.4889,101.8482
2450.5,106.0221,70.3044,100.9968,103.4249
2451,106.4242,66.5682,99.6229,106.0772
2451.25,106.8648,66.3869,101.1522,104.8213
2451.5,107.4502,68.2137,100.6469,107.2461
2451.75,108.4357,70.0835,100.137,108.863
2452,109.5601,72.2434,106.6214,85.5081
2452.25,112.1862,74.02,100.4843,102.3317
2452.5,114.6024,74.2472,102.6429,96.1173
2452.75,115.9753,74.0135,104.6863,90.4272
2453,116.5185,72.5169,109.1422,81.8916
2453.25,115.9394,71.2418,107.9208,80.7176
2453.5,116.3718,70.4038,108.6262,76.0412
2453.75,117.3426,70.0576,109.0262,77.3784
2454,118.7842,70.4324,101.7658,79.6054
2454.25,120.5246,71.2263,108.6046,79.8653
2454.5,124.2053,72.4844,107.4624,75.9862
2454.75,126.7983,73.2081,105.1518,77.5864
2455,127.2369,73.4831,104.5238,71.9792
2455.25,125.882,73.0238,101.0338,76.1593
2455.5,123.1356,72.1,102.7328,73.1936
2455.75,123.1093,70.6871,103.8799,72.872
2456,123.8367,69.0458,103.1702,69.0711
2456.25,126.3691,67.321,103.4829,69.6072
2456.5,128.4502,65.5684,100.9139,68.7059
2456.75,129.1472,64.5398,100.8923,69.98
2457,128.1712,63.6703,100.6197,65.3927
2457.25,125.3354,63.3575,105.1449,66.2127
2457.5,121.5689,63.1142,106.8475,65.1496
2457.75,117.4057,63.6224,105.2212,65.0403
2458,115.2378,64.1696,82.362,63.9617
2458.25,113.5955,64.9323,93.6768,65.8769
2458.5,113.9629,65.7072,84.6512,67.2624
2458.75,114.1893,66.5972,81.0888,68.5767
2459,114.1896,67.4243,102.15,58.822
2459.25,114.3714,67.9331,86.7986,59.7463
2459.5,114.6684,68.1894,94.0216,57.754
2459.75,115.477,67.6205,99.0483,56.8584
2460,116.4455,66.7874,89.7097,66.7413
2460.25,118.2799,65.3477,101.537,61.1089
2460.5,120.0814,64.2599,97.6839,63.8766
2460.75,121.8041,63.7655,93.7373,65.7227
2461,123.2102,63.8204,75.6307,72.5592
2461.25,124.3264,64.5704,86.1758,68.4196
2461.5,125.144,65.2962,83.0685,70.4503
2461.75,125.862,65.9986,79.5334,71.6275
2462,123.4274,66.1973,78.2113,72.4264
2462.25,121.0671,66.0303,72.647,74.4662
2462.5,119.2802,65.4571,70.4493,76.3635
2462.75,118.7857,64.6637,72.5157,73.945
2463,119.9873,64.419,116.9014,76.9314
2463.25,121.0681,64.3902,87.4559,75.9632
2463.5,122.0867,64.6755,99.7063,78.3892
2464,122.5456,65.224,123.9269,74.7286
2464.25,120.9333,65.3692,121.028,75.243
2464.5,118.8214,65.5866,122.3133,74.3674
2464.75,115.752,65.8099,123.261,74.2256
2465,113.6142,65.9439,117.0048,74.6049
2465.25,112.1776,66.1146,123.2778,75.5781
2465.5,112.0933,66.8956,121.5368,76.3445
2465.75,112.4119,67.6716,119.4243,77.0869
2466,115.0324,68.4139,90.6288,74.1722
2466.25,117.8552,69.0587,112.755,71.8985
2466.5,121.2741,69.2943,107,74.4022
2466.75,121.9834,69.458,99.5201,76.2237
2467,119.6598,69.4172,83.0191,73.432
2467.25,117.0163,69.3944,85.1242,72.9719
2467.5,114.227,69.4087,82.3774,74.0204
2467.75,114.7364,69.7117,81.8137,74.3023
2468,115.4897,70.4583,85.863,81.6299
2468.25,115.3599,71.6259,83.6355,74.9464
2468.5,115.0749,73.2847,83.7771,78.6245
2468.75,114.4767,74.6062,84.562,80.59
2469,112.6608,75.6272,92.3536,83.6994
2469.25,109.8327,75.3046,87.6563,81.695
2469.5,105.5892,74.0713,89.8427,81.4752
2469.75,100.9011,72.3189,91.3628,82.5655
2470,100.5635,70.3032,92.3775,79.6223
2470.25,100.7716,70.436,92.9813,80.5423
2470.5,102.8376,71.3612,93.3219,77.9882
2470.75,105.5147,74.7957,93.0791,78.8921
2471,109.0876,78.866,101.298,85.6252
2471.25,112.3794,82.8994,93.5549,79.8906
2471.5,115.4991,86.927,96.203,81.6985
2471.75,120.0688,87.3973,98.7787,85.8342
2472,125.0092,87.6093,91.7407,79.7163
2472.25,131.5561,86.1435,101.3099,81.4533
2472.5,135.6025,84.7506,99.3783,79.8216
2472.75,132.7094,84.3848,96.0847,79.571
2473,129.9735,84.2911,92.0246,83.0475
2473.25,127.4082,85.955,89.1108,79.9781
2473.5,128.404,87.6497,87.7964,83.4333
2473.75,130.9657,89.4661,88.9632,87.0781
2474,131.4323,91.2307,90.4205,76.8075
2474.25,131.4848,92.8541,93.3347,79.1962
2474.5,130.0891,94.3915,93.3141,76.3842
2474.75,129.2565,95.7586,92.2585,74.8652
2475,129.5209,97.1209,89.132,83.3799
2475.25,128.7283,98.4759,89.2509,78.4778
2475.5,127.0848,100.4,88.5841,79.7347
2475.75,125.6138,102.965,88.6018,81.3795
2476,124.1948,106.2644,92.2733,78.7633
2476.25,124.0358,110.1955,90.6985,82.4301
2476.5,123.8858,113.4429,93.0367,79.8671
2476.75,123.6871,116.2434,93.3904,79.0556
2477,123.4442,115.7409,99.6236,105.4182
2477.25,123.1384,113.627,92.4068,84.379
2477.5,122.579,109.0504,93.4627,90.7066
2477.75,121.8695,103.6057,95.9997,98.307
2478,122.0546,98.5698,99.1159,100.7736
2478.25,122.4652,93.6319,101.4615,109.6642
2478.5,123.8333,90.2129,101.9954,111.9114
2478.75,125.2263,87.0131,101.0815,108.7725
2479,126.6855,84.6708,101.7171,62.9808
2479.25,127.6756,82.3768,98.7235,85.3467
2479.5,128.1729,79.4412,99.4685,75.6916
2479.75,127.2421,76.5606,100.4925,71.357
2480,125.7064,74.3509,106.2399,49.586
2480.25,124.7465,72.2084,101.9909,52.3817
2480.5,123.7005,70.4682,101.5842,48.4168
2480.75,121.7477,69.2656,103.194,46.4336
2481,120.0049,70.0838,109.7897,70.1188
2481.25,118.6572,71.6609,109.1481,53.3455
2481.5,118.1953,75.2155,111.9588,57.2844
2481.75,118.4243,78.993,111.8895,61.8491
2482,119.2361,83.1946,108.0446,113.3275
2482.25,120.2156,86.2572,108.1189,80.9569
2482.5,121.6697,87.6933,106.7491,98.7623
2482.75,122.7156,87.7817,106.8749,110.6173
2483,122.1759,86.4049,105.2985,126.7459
2483.25,120.7648,84.9113,107.1236,116.4124
2483.5,118.1565,83.3208,104.7506,119.8446
2483.75,115.9113,82.9402,104.3449,123.2913
2484,113.8739,83.3214,117.541,137.4566
2484.25,114.1581,84.2298,107.6951,129.9234
2484.5,114.9183,85.3853,111.0836,133.0176
2484.75,116.6634,87.2429,114.3531,135.3135
2485,118.6868,89.3368,116.1816,131.3761
2485.25,121.4233,91.6961,119.2041,136.509
2485.5,123.6851,94.1154,119.8295,135.4151
2485.75,125.4635,95.1329,118.6251,133.4468
2486,126.6592,95.964,113.3623,117.5482
2486.25,127.6173,93.7039,114.5565,129.0259
2486.5,127.1367,91.2502,113.4829,125.8885
2486.75,126.4088,87.0477,113.1682,121.5348
2487,124.8772,82.9966,108.4463,118.1532
2487.25,123.0944,80.5865,112.4273,113.9038
2487.5,120.8547,78.4675,110.7393,113.4833
2487.75,119.7989,77.9759,109.4579,114.8566
2488,119.6373,77.5612,108.5956,77.5349
2488.25,121.6124,77.4207,109.3627,122.0328
2488.5,124.1759,76.9602,111.5521,106.6315
2488.75,125.1041,75.7019,110.9805,89.0074
2489,125.7251,74.6021,112.4954,59.4791
2489.25,125.2172,73.7924,107.378,66.9722
2489.5,124.5733,73.6783,106.9232,61.9129
2489.75,123.7484,74.522,108.9142,58.4717
2490,124.4867,75.9391,109.0236,65.2312
2490.25,126.0894,77.958,113.4572,60.9508
2490.5,128.0783,79.8677,112.7248,63.1442
2490.75,130.1886,81.69,111.1464,64.5545
2491,133.0272,83.3775,106.551,55.8005
2491.25,135.5772,84.9834,107.9507,62.7613
2491.5,137.415,86.9744,107.5499,58.5307
2491.75,138.9461,89.1386,107.0743,56.786
2492,140.1746,90.4732,116.2848,52.7203
2492.25,139.3374,91.5412,108.0436,52.8452
2492.5,137.6896,90.7364,110.8138,49.727
2492.75,134.2162,89.5321,113.5576,51.5066
2493,130.4972,86.8259,119.9703,52.3998
2493.25,126.1182,83.9369,118.3629,50.4747
2493.5,122.1852,82.2922,120.0339,49.2773
2493.75,119.0359,80.7719,120.4071,50.9817
2494,118.2705,81.9095,101.3391,57.5662
2494.25,119.2486,83.2123,116.9058,53.3703
2494.5,120.3386,86.1227,112.2099,54.7669
2494.75,121.4468,88.9905,106.949,56.5647
2495,121.0347,91.6356,99.4826,52.5876
2495.25,120.1054,93.6646,99.1785,58.1198
